Id,reassignment_count,reopen_count,update_count,made_sla,opened_by,opened_at,contact_type,location,category,subcategory,impact,urgency,priority,assigned_to,knowledge,notify,vendor,target_days
INC0000324,0,0,0,True,Opened by  381,2016-02-29 14:47:00,Phone,Location 93,Category 45,Subcategory 88,2 - Medium,3 - Low,4 - Low,Resolver 182,True,Do Not Notify,,112
INC0000325,0,0,0,True,Opened by  433,2016-02-29 14:49:00,Phone,Location 204,Category 45,Subcategory 220,3 - Low,3 - Low,4 - Low,Resolver 203,True,Do Not Notify,,24
INC0000329,0,0,0,True,Opened by  301,2016-02-29 14:50:00,Phone,Location 143,Category 42,Subcategory 31,2 - Medium,2 - Medium,3 - Moderate,Resolver 84,True,Do Not Notify,,24
INC0000330,0,0,0,True,Opened by  433,2016-02-29 14:52:00,Phone,Location 204,Category 45,Subcategory 220,3 - Low,3 - Low,4 - Low,Resolver 203,True,Do Not Notify,,24
INC0000332,0,0,0,True,Opened by  55,2016-02-29 14:53:00,Phone,Location 212,Category 26,Subcategory 175,2 - Medium,2 - Medium,3 - Moderate,,True,Do Not Notify,,24
INC0000333,0,0,0,True,Opened by  433,2016-02-29 14:56:00,Phone,Location 204,Category 45,Subcategory 223,3 - Low,3 - Low,4 - Low,Resolver 175,True,Do Not Notify,,64
INC0000336,0,0,0,True,Opened by  433,2016-02-29 15:03:00,Phone,Location 204,Category 45,Subcategory 220,3 - Low,3 - Low,4 - Low,Resolver 175,True,Do Not Notify,,24
INC0000337,0,0,0,True,Opened by  433,2016-02-29 15:07:00,Phone,Location 204,Category 45,Subcategory 220,2 - Medium,2 - Medium,3 - Moderate,Resolver 175,True,Do Not Notify,,95
INC0000338,0,0,0,True,Opened by  433,2016-02-29 15:10:00,Phone,Location 204,Category 45,Subcategory 220,3 - Low,3 - Low,4 - Low,Resolver 203,True,Do Not Notify,,40
INC0000339,0,0,0,True,Opened by  386,2016-02-29 15:12:00,Phone,Location 51,Category 26,Subcategory 164,2 - Medium,2 - Medium,3 - Moderate,,True,Do Not Notify,,5
INC0000341,0,0,0,True,Opened by  433,2016-02-29 15:13:00,Phone,Location 204,Category 45,Subcategory 220,3 - Low,3 - Low,4 - Low,Resolver 193,True,Do Not Notify,,159
INC0000343,0,0,0,True,Opened by  381,2016-02-29 15:14:00,Phone,Location 204,Category 45,Subcategory 88,2 - Medium,3 - Low,4 - Low,Resolver 182,True,Do Not Notify,,301
INC0000345,0,0,0,True,Opened by  301,2016-02-29 15:17:00,Phone,Location 93,Category 24,Subcategory 164,2 - Medium,2 - Medium,3 - Moderate,,True,Do Not Notify,,6
INC0000346,0,0,0,True,Opened by  433,2016-02-29 15:17:00,Phone,Location 204,Category 45,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Resolver 203,True,Do Not Notify,,64
INC0000347,0,0,0,True,Opened by  386,2016-02-29 15:21:00,Phone,Location 51,Category 61,Subcategory 164,2 - Medium,2 - Medium,3 - Moderate,Resolver 184,True,Do Not Notify,,7
INC0000348,0,0,0,True,Opened by  381,2016-02-29 15:22:00,Phone,Location 224,Category 45,Subcategory 88,2 - Medium,3 - Low,4 - Low,Resolver 182,True,Do Not Notify,,53
INC0000351,0,0,0,True,Opened by  433,2016-02-29 15:24:00,Phone,Location 204,Category 45,Subcategory 220,3 - Low,3 - Low,4 - Low,Resolver 203,True,Do Not Notify,,26
INC0000352,0,0,0,True,Opened by  55,2016-02-29 15:27:00,Phone,Location 36,Category 32,Subcategory 9,2 - Medium,2 - Medium,3 - Moderate,Resolver 28,True,Do Not Notify,,5
INC0000353,0,0,0,True,Opened by  386,2016-02-29 15:27:00,Phone,Location 51,Category 9,Subcategory 164,2 - Medium,2 - Medium,3 - Moderate,,True,Do Not Notify,,5
INC0000355,0,0,0,True,Opened by  221,2016-02-29 15:30:00,Phone,Location 51,Category 61,Subcategory 16,2 - Medium,2 - Medium,3 - Moderate,Resolver 184,True,Do Not Notify,,7
INC0000356,0,0,0,True,Opened by  301,2016-02-29 15:32:00,Phone,Location 136,Category 53,Subcategory 303,2 - Medium,2 - Medium,3 - Moderate,Resolver 242,True,Do Not Notify,,24
INC0000357,0,0,0,True,Opened by  386,2016-02-29 15:34:00,Phone,Location 51,Category 23,Subcategory 3,2 - Medium,2 - Medium,3 - Moderate,Resolver 33,True,Do Not Notify,,7
INC0000358,0,0,0,True,Opened by  185,2016-02-29 15:36:00,Phone,,,,3 - Low,2 - Medium,4 - Low,,True,Do Not Notify,,9
INC0000359,0,0,0,True,Opened by  381,2016-02-29 15:37:00,Phone,Location 204,,,2 - Medium,3 - Low,4 - Low,Resolver 182,True,Do Not Notify,,138
INC0000361,0,0,0,True,Opened by  386,2016-02-29 15:38:00,Phone,Location 51,,,2 - Medium,2 - Medium,3 - Moderate,Resolver 130,True,Do Not Notify,,24
INC0000363,0,0,0,True,Opened by  381,2016-02-29 15:45:00,Phone,Location 245,Category 45,Subcategory 88,2 - Medium,3 - Low,4 - Low,Resolver 182,True,Do Not Notify,,32
INC0000369,0,0,0,True,Opened by  55,2016-02-29 15:48:00,Phone,Location 141,Category 43,Subcategory 107,2 - Medium,2 - Medium,3 - Moderate,,True,Do Not Notify,,5
INC0000370,0,0,0,True,Opened by  386,2016-02-29 15:53:00,Phone,Location 51,Category 37,Subcategory 135,1 - High,1 - High,1 - Critical,Resolver 201,True,Do Not Notify,,5
INC0000371,0,0,0,True,Opened by  381,2016-02-29 15:53:00,Phone,Location 204,Category 45,Subcategory 88,2 - Medium,3 - Low,4 - Low,Resolver 182,True,Do Not Notify,,34
INC0000372,0,0,0,True,Opened by  221,2016-02-29 15:54:00,Phone,Location 36,Category 20,Subcategory 103,2 - Medium,2 - Medium,3 - Moderate,Resolver 31,True,Do Not Notify,,8
INC0000373,0,0,0,True,Opened by  325,2016-02-29 15:55:00,Phone,Location 232,Category 8,Subcategory 156,3 - Low,3 - Low,4 - Low,Resolver 159,True,Do Not Notify,,24
INC0000374,0,0,0,True,Opened by  386,2016-02-29 15:59:00,Phone,Location 51,Category 32,Subcategory 9,2 - Medium,2 - Medium,3 - Moderate,,True,Do Not Notify,,5
INC0000375,0,0,0,True,Opened by  381,2016-02-29 16:09:00,Phone,Location 204,Category 45,Subcategory 88,2 - Medium,3 - Low,4 - Low,Resolver 182,True,Do Not Notify,,84
INC0000376,0,0,0,True,Opened by  55,2016-02-29 16:15:00,Phone,Location 51,Category 61,Subcategory 16,2 - Medium,2 - Medium,3 - Moderate,,True,Do Not Notify,,24
INC0000377,0,0,0,True,Opened by  221,2016-02-29 16:18:00,Phone,Location 93,Category 26,Subcategory 175,3 - Low,2 - Medium,4 - Low,,True,Do Not Notify,,5
INC0000378,0,0,0,True,Opened by  381,2016-02-29 16:23:00,Phone,Location 204,Category 45,Subcategory 47,2 - Medium,2 - Medium,3 - Moderate,Resolver 182,True,Do Not Notify,,36
INC0000379,0,0,0,True,Opened by  191,2016-02-29 16:25:00,Phone,Location 197,Category 8,Subcategory 156,2 - Medium,2 - Medium,3 - Moderate,Resolver 166,True,Do Not Notify,,83
INC0000384,0,0,0,True,Opened by  386,2016-02-29 16:30:00,Phone,Location 143,Category 43,Subcategory 107,2 - Medium,2 - Medium,3 - Moderate,Resolver 127,True,Do Not Notify,,7
INC0000385,0,0,0,True,Opened by  221,2016-02-29 16:31:00,Phone,Location 161,Category 53,Subcategory 127,2 - Medium,2 - Medium,3 - Moderate,,True,Do Not Notify,,32
INC0000387,0,0,0,True,Opened by  55,2016-02-29 16:38:00,Phone,Location 93,Category 24,Subcategory 164,2 - Medium,2 - Medium,3 - Moderate,Resolver 215,True,Do Not Notify,,24
INC0000388,0,0,0,True,Opened by  221,2016-02-29 16:43:00,Phone,Location 204,Category 45,Subcategory 94,2 - Medium,2 - Medium,3 - Moderate,Resolver 216,True,Do Not Notify,,27
INC0000392,0,0,0,True,Opened by  55,2016-02-29 16:51:00,Phone,Location 143,Category 9,Subcategory 164,2 - Medium,2 - Medium,3 - Moderate,Resolver 236,True,Do Not Notify,,6
INC0000393,0,0,0,True,Opened by  386,2016-02-29 16:54:00,Phone,Location 93,Category 45,Subcategory 150,2 - Medium,2 - Medium,3 - Moderate,Resolver 176,True,Do Not Notify,,5
INC0000395,0,0,0,True,Opened by  59,2016-02-29 17:06:00,Phone,Location 93,Category 24,Subcategory 164,2 - Medium,2 - Medium,3 - Moderate,Resolver 215,True,Do Not Notify,,7
INC0000396,0,0,0,True,Opened by  191,2016-02-29 17:11:00,Phone,Location 197,Category 40,Subcategory 44,2 - Medium,2 - Medium,3 - Moderate,Resolver 229,True,Do Not Notify,,24
INC0000398,0,0,0,True,Opened by  221,2016-02-29 17:14:00,Phone,Location 51,Category 45,Subcategory 200,2 - Medium,2 - Medium,3 - Moderate,,True,Do Not Notify,,5
INC0000399,0,0,0,True,Opened by  386,2016-02-29 17:27:00,Phone,Location 161,Category 9,Subcategory 164,2 - Medium,2 - Medium,3 - Moderate,,True,Do Not Notify,,5
INC0000400,0,0,0,True,Opened by  221,2016-02-29 17:32:00,Phone,Location 204,Category 45,Subcategory 150,2 - Medium,2 - Medium,3 - Moderate,,True,Do Not Notify,,24
INC0000401,0,0,0,True,Opened by  55,2016-02-29 17:38:00,Phone,Location 93,Category 24,Subcategory 164,2 - Medium,2 - Medium,3 - Moderate,,True,Do Not Notify,,5
INC0000403,0,0,0,True,Opened by  386,2016-02-29 17:48:00,Phone,Location 161,Category 40,Subcategory 215,2 - Medium,2 - Medium,3 - Moderate,Resolver 126,True,Do Not Notify,,24
INC0000405,0,0,0,True,Opened by  386,2016-02-29 17:53:00,Phone,Location 51,Category 34,Subcategory 162,2 - Medium,2 - Medium,3 - Moderate,Resolver 201,True,Do Not Notify,,7
INC0000418,0,0,0,True,Opened by  221,2016-02-29 18:35:00,Phone,Location 204,Category 55,Subcategory 185,2 - Medium,2 - Medium,3 - Moderate,Resolver 227,True,Do Not Notify,,24
INC0000419,0,0,0,True,Opened by  239,2016-02-29 18:36:00,Phone,Location 204,Category 53,Subcategory 303,2 - Medium,2 - Medium,3 - Moderate,Resolver 125,True,Do Not Notify,,27
INC0000425,0,0,0,True,Opened by  305,2016-02-29 19:41:00,Phone,Location 108,Category 55,Subcategory 170,2 - Medium,2 - Medium,3 - Moderate,,True,Do Not Notify,,7
INC0000433,0,0,0,True,Opened by  305,2016-02-29 20:32:00,Phone,Location 143,Category 19,Subcategory 289,1 - High,1 - High,1 - Critical,Resolver 165,True,Do Not Notify,,30
INC0000434,0,0,0,True,Opened by  305,2016-02-29 21:00:00,Phone,Location 161,Category 9,Subcategory 164,2 - Medium,2 - Medium,3 - Moderate,,True,Do Not Notify,,5
INC0000439,0,0,0,True,Opened by  433,2016-02-29 21:44:00,Phone,Location 204,Category 45,Subcategory 220,2 - Medium,2 - Medium,3 - Moderate,Resolver 193,True,Do Not Notify,,7
INC0000440,0,0,0,True,Opened by  305,2016-02-29 21:54:00,Phone,Location 161,Category 53,Subcategory 80,2 - Medium,2 - Medium,3 - Moderate,,True,Do Not Notify,,6
INC0000441,0,0,0,True,Opened by  239,2016-02-29 22:20:00,Phone,Location 15,Category 45,Subcategory 229,2 - Medium,2 - Medium,3 - Moderate,Resolver 64,True,Do Not Notify,,19
INC0000455,0,0,0,True,Opened by  305,2016-02-29 23:36:00,Phone,Location 143,Category 40,Subcategory 215,2 - Medium,2 - Medium,3 - Moderate,,True,Do Not Notify,,5
INC0000458,0,0,0,True,Opened by  305,2016-02-29 23:53:00,Phone,Location 204,Category 9,Subcategory 164,2 - Medium,2 - Medium,3 - Moderate,,True,Do Not Notify,,23
INC0000464,0,0,0,True,Opened by  443,2016-03-01 01:22:00,Phone,Location 143,Category 37,Subcategory 123,2 - Medium,2 - Medium,3 - Moderate,Resolver 74,True,Do Not Notify,,26
INC0000467,0,0,0,True,Opened by  443,2016-03-01 01:31:00,Phone,Location 143,Category 45,Subcategory 29,2 - Medium,2 - Medium,3 - Moderate,Resolver 153,True,Do Not Notify,,48
INC0000468,0,0,0,True,Opened by  443,2016-03-01 01:36:00,Phone,Location 161,Category 53,Subcategory 130,2 - Medium,2 - Medium,3 - Moderate,Resolver 249,True,Do Not Notify,,5
INC0000469,0,0,0,True,Opened by  443,2016-03-01 01:42:00,Phone,Location 161,Category 45,Subcategory 94,2 - Medium,2 - Medium,3 - Moderate,Resolver 216,True,Do Not Notify,,6
INC0000473,0,0,0,True,Opened by  443,2016-03-01 01:49:00,Phone,Location 143,Category 37,Subcategory 123,2 - Medium,2 - Medium,3 - Moderate,Resolver 74,True,Do Not Notify,,26
INC0000477,0,0,0,True,Opened by  443,2016-03-01 02:30:00,Phone,Location 161,Category 37,Subcategory 135,2 - Medium,2 - Medium,3 - Moderate,Resolver 249,True,Do Not Notify,,6
INC0000480,0,0,0,True,Opened by  443,2016-03-01 02:56:00,Phone,Location 143,Category 63,Subcategory 164,2 - Medium,2 - Medium,3 - Moderate,,True,Do Not Notify,,5
INC0000486,0,0,0,True,Opened by  390,2016-03-01 03:57:00,Phone,Location 125,Category 40,Subcategory 215,2 - Medium,2 - Medium,3 - Moderate,,True,Do Not Notify,,5
INC0000491,0,0,0,True,Opened by  443,2016-03-01 05:04:00,Phone,Location 204,Category 45,Subcategory 29,2 - Medium,2 - Medium,3 - Moderate,,True,Do Not Notify,,5
INC0000493,0,0,0,True,Opened by  180,2016-03-01 06:05:00,Phone,Location 204,Category 9,Subcategory 164,2 - Medium,2 - Medium,3 - Moderate,,True,Do Not Notify,,23
INC0000494,0,0,0,True,Opened by  131,2016-03-01 07:09:00,Phone,Location 161,Category 53,Subcategory 303,2 - Medium,2 - Medium,3 - Moderate,,True,Do Not Notify,,7
INC0000497,0,0,0,True,Opened by  180,2016-03-01 07:42:00,Phone,Location 54,Category 23,Subcategory 75,2 - Medium,2 - Medium,3 - Moderate,Resolver 229,True,Do Not Notify,,8
INC0000499,0,0,0,True,Opened by  24,2016-03-01 07:55:00,Phone,Location 241,Category 53,Subcategory 83,2 - Medium,2 - Medium,3 - Moderate,Resolver 249,True,Do Not Notify,,5
INC0000500,0,0,0,True,Opened by  180,2016-03-01 07:56:00,Phone,Location 143,Category 23,Subcategory 75,2 - Medium,2 - Medium,3 - Moderate,,True,Do Not Notify,,6
INC0000503,0,0,0,True,Opened by  131,2016-03-01 08:00:00,Phone,Location 143,Category 53,Subcategory 168,2 - Medium,2 - Medium,3 - Moderate,,True,Do Not Notify,,6
INC0000504,0,0,0,True,Opened by  24,2016-03-01 08:02:00,Phone,Location 143,Category 32,Subcategory 9,2 - Medium,2 - Medium,3 - Moderate,,True,Do Not Notify,,6
INC0000505,0,0,0,True,Opened by  131,2016-03-01 08:10:00,Phone,Location 204,Category 55,Subcategory 170,2 - Medium,2 - Medium,3 - Moderate,,True,Do Not Notify,,7
INC0000508,0,0,0,True,Opened by  180,2016-03-01 08:18:00,Phone,Location 204,Category 51,Subcategory 25,1 - High,2 - Medium,2 - High,Resolver 227,True,Do Not Notify,,23
INC0000509,0,0,0,True,Opened by  501,2016-03-01 08:21:00,Phone,Location 143,Category 45,Subcategory 150,2 - Medium,2 - Medium,3 - Moderate,Resolver 236,True,Do Not Notify,,7
INC0000510,0,0,0,True,Opened by  24,2016-03-01 08:27:00,Phone,Location 128,Category 43,Subcategory 105,2 - Medium,2 - Medium,3 - Moderate,,True,Do Not Notify,,7
INC0000511,0,0,0,True,Opened by  131,2016-03-01 08:28:00,Phone,Location 143,Category 37,Subcategory 123,3 - Low,3 - Low,4 - Low,Resolver 74,True,Do Not Notify,,26
INC0000512,0,0,0,True,Opened by  40,2016-03-01 08:29:00,Phone,Location 93,Category 53,Subcategory 271,2 - Medium,2 - Medium,3 - Moderate,Resolver 201,True,Do Not Notify,,7
INC0000513,0,0,0,True,Opened by  180,2016-03-01 08:30:00,Phone,Location 108,Category 32,Subcategory 9,2 - Medium,2 - Medium,3 - Moderate,,True,Do Not Notify,,7
INC0000516,0,0,0,True,Opened by  433,2016-03-01 08:35:00,Phone,Location 51,Category 45,Subcategory 29,2 - Medium,2 - Medium,3 - Moderate,Resolver 214,True,Do Not Notify,,5
INC0000517,0,0,0,True,Opened by  40,2016-03-01 08:35:00,Phone,Location 96,Category 45,Subcategory 200,1 - High,1 - High,1 - Critical,,True,Do Not Notify,,54
INC0000519,0,0,0,True,Opened by  180,2016-03-01 08:37:00,Phone,Location 143,Category 20,Subcategory 103,2 - Medium,2 - Medium,3 - Moderate,Resolver 236,True,Do Not Notify,,6
INC0000520,0,0,0,True,Opened by  24,2016-03-01 08:40:00,Phone,Location 204,Category 20,Subcategory 125,2 - Medium,2 - Medium,3 - Moderate,,True,Do Not Notify,,7
INC0000521,0,0,0,True,Opened by  433,2016-03-01 08:42:00,Phone,Location 51,Category 22,Subcategory 277,2 - Medium,2 - Medium,3 - Moderate,Resolver 165,True,Do Not Notify,,6
INC0000524,0,0,0,True,Opened by  40,2016-03-01 08:45:00,Phone,Location 204,Category 53,Subcategory 271,2 - Medium,2 - Medium,3 - Moderate,Resolver 33,True,Do Not Notify,,23
INC0000525,0,0,0,True,Opened by  131,2016-03-01 08:48:00,Phone,Location 108,Category 19,Subcategory 4,2 - Medium,2 - Medium,3 - Moderate,,True,Do Not Notify,,8
INC0000526,0,0,0,True,Opened by  433,2016-03-01 08:52:00,Phone,Location 51,Category 32,Subcategory 9,2 - Medium,2 - Medium,3 - Moderate,Resolver 165,True,Do Not Notify,,6
INC0000527,0,0,0,True,Opened by  40,2016-03-01 08:53:00,Phone,Location 161,Category 53,Subcategory 114,2 - Medium,2 - Medium,3 - Moderate,,True,Do Not Notify,,5
INC0000528,0,0,0,True,Opened by  131,2016-03-01 08:53:00,Phone,Location 204,Category 61,Subcategory 164,3 - Low,3 - Low,4 - Low,,True,Do Not Notify,,7
INC0000530,0,0,0,True,Opened by  180,2016-03-01 08:55:00,Phone,Location 249,Category 45,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,,True,Do Not Notify,,5
INC0000532,0,0,0,True,Opened by  131,2016-03-01 08:59:00,Phone,Location 108,Category 45,Subcategory 200,3 - Low,3 - Low,4 - Low,Resolver 216,True,Do Not Notify,,6
INC0000534,0,0,0,True,Opened by  180,2016-03-01 09:00:00,Phone,Location 108,Category 9,Subcategory 164,2 - Medium,2 - Medium,3 - Moderate,Resolver 34,True,Do Not Notify,,5
INC0000535,0,0,0,True,Opened by  180,2016-03-01 09:02:00,Phone,Location 204,Category 23,Subcategory 75,2 - Medium,2 - Medium,3 - Moderate,,True,Do Not Notify,,5
INC0000536,0,0,0,True,Opened by  24,2016-03-01 09:03:00,Phone,Location 91,Category 40,Subcategory 44,2 - Medium,2 - Medium,3 - Moderate,Resolver 249,True,Do Not Notify,,8
INC0000537,0,0,0,True,Opened by  40,2016-03-01 09:06:00,Phone,Location 108,Category 45,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,,True,Do Not Notify,,5
INC0000538,0,0,0,True,Opened by  180,2016-03-01 09:08:00,Phone,Location 204,Category 20,Subcategory 103,1 - High,2 - Medium,2 - High,Resolver 58,True,Do Not Notify,,6
INC0000539,0,0,0,True,Opened by  131,2016-03-01 09:10:00,Phone,Location 204,Category 37,Subcategory 189,2 - Medium,2 - Medium,3 - Moderate,Resolver 57,True,Do Not Notify,,7
INC0000540,0,0,0,True,Opened by  433,2016-03-01 09:11:00,Phone,Location 51,Category 45,Subcategory 29,2 - Medium,2 - Medium,3 - Moderate,Resolver 134,True,Do Not Notify,,5
INC0000541,0,0,0,True,Opened by  180,2016-03-01 09:13:00,Phone,Location 170,Category 23,Subcategory 3,2 - Medium,2 - Medium,3 - Moderate,,True,Do Not Notify,,25
INC0000543,0,0,0,True,Opened by  24,2016-03-01 09:14:00,Phone,Location 161,Category 34,Subcategory 112,2 - Medium,2 - Medium,3 - Moderate,Resolver 253,True,Do Not Notify,,5
INC0000544,0,0,0,True,Opened by  131,2016-03-01 09:15:00,Phone,Location 51,Category 9,Subcategory 164,3 - Low,3 - Low,4 - Low,Resolver 184,True,Do Not Notify,,7
INC0000545,0,0,0,True,Opened by  180,2016-03-01 09:16:00,Phone,Location 204,Category 45,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,,True,Do Not Notify,,5
INC0000547,0,0,0,True,Opened by  180,2016-03-01 09:18:00,Phone,Location 204,Category 53,Subcategory 78,2 - Medium,2 - Medium,3 - Moderate,Resolver 125,True,Do Not Notify,,23
INC0000548,0,0,0,True,Opened by  512,2016-03-01 09:19:00,Phone,Location 204,Category 42,Subcategory 224,1 - High,1 - High,1 - Critical,Resolver 207,True,Do Not Notify,,8
INC0000549,0,0,0,True,Opened by  180,2016-03-01 09:22:00,Phone,Location 161,Category 9,Subcategory 164,2 - Medium,2 - Medium,3 - Moderate,Resolver 24,True,Do Not Notify,,6
INC0000550,0,0,0,True,Opened by  131,2016-03-01 09:23:00,Phone,Location 143,Category 9,Subcategory 164,3 - Low,3 - Low,4 - Low,,True,Do Not Notify,,7
INC0000552,0,0,0,True,Opened by  131,2016-03-01 09:28:00,Phone,Location 143,Category 53,Subcategory 303,2 - Medium,2 - Medium,3 - Moderate,,True,Do Not Notify,,7
INC0000553,0,0,0,True,Opened by  40,2016-03-01 09:29:00,Phone,Location 128,Category 53,Subcategory 271,2 - Medium,2 - Medium,3 - Moderate,Resolver 99,True,Do Not Notify,,23
INC0000554,0,0,0,True,Opened by  180,2016-03-01 09:31:00,Phone,Location 208,Category 61,Subcategory 164,2 - Medium,2 - Medium,3 - Moderate,,True,Do Not Notify,,6
INC0000557,0,0,0,True,Opened by  180,2016-03-01 09:36:00,Phone,Location 93,Category 53,Subcategory 168,2 - Medium,2 - Medium,3 - Moderate,,True,Do Not Notify,,5
INC0000558,0,0,0,True,Opened by  131,2016-03-01 09:36:00,Phone,Location 46,Category 24,Subcategory 164,2 - Medium,2 - Medium,3 - Moderate,Resolver 117,True,Do Not Notify,,34
INC0000559,0,0,0,True,Opened by  40,2016-03-01 09:36:00,Phone,Location 93,Category 24,Subcategory 164,2 - Medium,2 - Medium,3 - Moderate,Resolver 215,True,Do Not Notify,,8
INC0000561,0,0,0,True,Opened by  180,2016-03-01 09:41:00,Phone,Location 143,Category 37,Subcategory 135,2 - Medium,2 - Medium,3 - Moderate,Resolver 74,True,Do Not Notify,,26
INC0000564,0,0,0,True,Opened by  40,2016-03-01 09:42:00,Phone,Location 36,Category 53,Subcategory 271,2 - Medium,2 - Medium,3 - Moderate,,True,Do Not Notify,,8
INC0000565,0,0,0,True,Opened by  131,2016-03-01 09:42:00,Phone,Location 162,Category 32,Subcategory 9,2 - Medium,2 - Medium,3 - Moderate,,True,Do Not Notify,,7
INC0000566,0,0,0,True,Opened by  461,2016-03-01 09:43:00,Phone,Location 93,Category 45,Subcategory 94,2 - Medium,2 - Medium,3 - Moderate,Resolver 216,True,Do Not Notify,,83
INC0000568,0,0,0,True,Opened by  180,2016-03-01 09:44:00,Phone,Location 143,Category 24,Subcategory 164,1 - High,2 - Medium,2 - High,Resolver 78,True,Do Not Notify,,6
INC0000569,0,0,0,True,Opened by  24,2016-03-01 09:45:00,Phone,Location 93,Category 45,Subcategory 47,2 - Medium,2 - Medium,3 - Moderate,Resolver 139,True,Do Not Notify,,25
INC0000570,0,0,0,True,Opened by  501,2016-03-01 09:46:00,Phone,Location 143,Category 23,Subcategory 3,3 - Low,3 - Low,4 - Low,Resolver 225,True,Do Not Notify,,32
INC0000571,0,0,0,True,Opened by  62,2016-03-01 09:47:00,Phone,Location 108,Category 53,Subcategory 303,2 - Medium,2 - Medium,3 - Moderate,Resolver 111,True,Do Not Notify,,5
